att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,att99,att100,att101,att102,att103,att104,att105,att106,att107,att108,att109,att110,att111,att112,att113,att114,att115,att116,att117,att118,att119,att120,att121,att122,att123,att124,att125,att126,att127,att128,att129,att130,att131,att132,att133,att134,att135,att136,att137,att138,att139,att140,output
0.11221916,-1.9383937,-3.4110125,-4.2565552,-4.0315842,-3.1612936,-1.9996181,-1.6354646,-1.4034104,-0.65139189,-0.24279128,-0.35443742,-0.35367731,-0.30492719,-0.384635,-0.4217178,-0.35534736,-0.34544872,-0.31904777,-0.39816224,-0.42395399,-0.42550886,-0.4898904,-0.53414556,-0.5426522,-0.57459429,-0.66411148,-0.69041125,-0.68809264,-0.84040094,-0.91612611,-0.88611045,-0.93299384,-0.93529968,-0.97661029,-1.0484684,-1.077885,-0.98958902,-0.9285663,-1.0034747,-0.85455727,-0.71564078,-0.71529529,-0.63707549,-0.4561859,-0.37324478,-0.26248686,-0.12630282,-0.13199387,-0.05946869,0.009413497,0.005000926,0.023568518,0.012454128,0.064145221,0.062804819,0.19780911,0.1517869,0.14410064,0.12614545,0.17148868,0.19421058,0.20026545,0.14137743,0.15694677,0.2411706,0.22677012,0.39706448,0.31959653,0.50684297,0.45551881,0.57712176,0.657666,0.62451203,0.71318661,0.66672051,0.69827637,0.72562439,0.83398352,0.67005558,0.69544017,0.66400039,0.65794283,0.60620812,0.60769791,0.51682741,0.49226806,0.45045596,0.46315852,0.55328335,0.55653237,0.51584011,0.50672135,0.48564549,0.52828098,0.66424212,0.8658378,0.94404774,1.0945576,1.2111566,1.391357,1.629663,1.8141852,1.8853823,1.8682042,1.8068767,1.5580562,1.3833732,1.1129199,0.96415293,0.66627989,0.22070853,0.024716646,-0.20689058,-0.3324159,-0.36183946,-0.28450473,-0.2926499,-0.28323958,-0.32475672,-0.31696184,-0.32671902,-0.23764949,-0.23536469,-0.30338352,-0.20518551,-0.24304639,-0.21987482,-0.040744296,0.16281224,0.84317973,0.92096124,0.66799582,0.83176882,0.89367377,0.92988111,0.8660529,1.0585941,1.6702873,1.7462047,1
-1.7278123,-4.2174129,-4.1944345,-4.4075379,-4.1565087,-3.3405499,-1.9951837,-1.197964,-1.0794073,-0.51270104,-0.14611349,-0.14358175,-0.16701816,-0.15968102,-0.21059426,-0.087540456,-0.12062575,-0.16087049,-0.10227395,-0.27139956,-0.24782018,-0.17529376,-0.21662626,-0.18192029,-0.25877397,-0.23521832,-0.28535952,-0.33066956,-0.25466169,-0.35024312,-0.33941664,-0.47907335,-0.4620637,-0.37751482,-0.45046461,-0.41908486,-0.46823525,-0.53879378,-0.3718654,-0.36294477,-0.29576039,-0.19275595,-0.16179473,-0.085641136,-0.12943839,0.1190398,0.10788768,0.091051932,0.23537424,0.083296709,0.14054598,0.17329193,0.1179596,0.1733764,0.2625504,0.21463629,0.18209868,0.16505211,0.1293568,0.12877529,0.26341774,0.2714188,0.25006399,0.283309,0.22027979,0.076756533,0.2089513,0.25712001,0.23654316,0.3021209,0.34255907,0.31250837,0.40907084,0.46690481,0.41491075,0.5531915,0.39764232,0.48349628,0.52950065,0.66375561,0.4553672,0.45935836,0.44832331,0.38050862,0.47535542,0.33537538,0.36970996,0.33750041,0.41728704,0.34908241,0.23482287,0.35709837,0.35535488,0.30056855,0.3528624,0.49824167,0.61452666,0.75663437,1.0592235,1.1873156,1.3853686,1.5596724,1.9643755,2.0068942,1.8256509,1.7955717,1.651719,1.4082535,1.1158201,0.79625935,0.40984432,0.16672583,-0.10422421,-0.34656697,-0.29483858,-0.28135124,-0.34350855,-0.36124634,-0.39642788,-0.3600825,-0.27978486,-0.3711579,-0.42309237,-0.23922297,-0.22202645,-0.26870674,-0.32331766,-0.29244319,-0.15031272,0.14295676,0.74673559,0.82246412,1.1066318,1.1668354,0.87613655,0.70468313,0.48039697,0.32851623,0.58797032,-0.93285781,1
-0.42549858,-2.2861194,-3.2557439,-3.9055688,-3.9759672,-3.6825651,-2.8423185,-1.8554443,-1.5387845,-1.2133678,-0.74082863,-0.47861665,-0.54533182,-0.39470515,-0.37337471,-0.35212069,-0.41181659,-0.38544889,-0.36484129,-0.38843971,-0.4673902,-0.45984599,-0.44488021,-0.41942016,-0.36956874,-0.45187432,-0.44808577,-0.51178979,-0.48578488,-0.4535301,-0.60737377,-0.59968288,-0.5481054,-0.62635762,-0.54779291,-0.55819246,-0.57749605,-0.55338229,-0.54701093,-0.47448341,-0.4860797,-0.41454549,-0.24341975,-0.26988604,-0.22091426,-0.21439274,-0.1358317,-0.01466543,-0.088611648,-0.028928855,0.006441703,-0.01484443,-0.021189797,0.014361809,-0.029217769,0.007064215,-0.002591378,0.041897936,0.12027087,0.072175049,0.064146819,0.10249156,0.086012708,0.15968137,0.15847248,0.12504666,0.14407689,0.21619516,0.29982484,0.29805675,0.38833725,0.42881797,0.45404783,0.51742959,0.50818155,0.57499494,0.64843966,0.61616033,0.49296565,0.57882539,0.6019131,0.52770585,0.54119769,0.57818738,0.49050447,0.41873479,0.3934291,0.48765218,0.44602331,0.41316686,0.44493046,0.46966969,0.53355359,0.58645379,0.76178281,0.86387484,0.97658134,1.0943079,1.3814584,1.713476,2.0481199,2.2095336,2.1783274,2.044617,1.8145239,1.7531953,1.4643097,1.0870633,0.74846249,0.34782758,0.10975053,-0.16432066,-0.1560625,-0.170934,-0.23139587,-0.17069949,-0.20148206,-0.24324177,-0.24644696,-0.28025027,-0.23934115,-0.22498389,-0.24574105,-0.19768792,-0.10354928,-0.12477429,-0.11866668,0.15745316,0.58571338,0.98262658,1.0436682,1.1225622,1.1832455,0.97191159,0.55008787,0.51935489,0.8609083,1.164334,0.5116421,-1.4346118,1
0.073556519,-2.8797288,-4.1354464,-4.503378,-3.9498658,-2.834517,-1.8920225,-1.5921966,-0.8161178,-0.20605957,-0.40520665,-0.38293815,-0.30341104,-0.30725538,-0.2296766,-0.31277647,-0.31349237,-0.22761178,-0.34771357,-0.31209716,-0.40442447,-0.36146969,-0.37507038,-0.42503669,-0.44787819,-0.49784859,-0.61392914,-0.5687585,-0.66541331,-0.80123074,-0.79969962,-0.84104879,-0.86769307,-0.91720192,-0.98259144,-0.92447919,-0.88111237,-0.90825093,-0.89436484,-0.72239626,-0.65190703,-0.62194842,-0.53177221,-0.35509945,-0.30181453,-0.17186269,-0.13734246,-0.049889332,-0.036494773,0.010217726,0.01777036,0.001036119,0.058070067,0.046363613,0.068574714,0.10433788,0.1659659,0.20188601,0.18637149,0.15148722,0.29976971,0.27366017,0.33750085,0.33866899,0.3547172,0.38466395,0.49673412,0.48738417,0.47112913,0.54740768,0.54560045,0.61149745,0.57857682,0.67947178,0.64672657,0.56006802,0.5865599,0.52790449,0.48061154,0.44143347,0.4507516,0.4106839,0.43431151,0.36426888,0.40886155,0.45784824,0.30296319,0.4337922,0.42256989,0.40130721,0.3759896,0.30971531,0.32756164,0.35506858,0.34539813,0.36971802,0.33662245,0.38933122,0.45825534,0.73097648,0.92701886,1.2007201,1.3694602,1.493089,1.7800812,1.8185462,1.810791,1.8174993,1.6185689,1.4180457,1.1914036,0.91848549,0.55949901,0.18953113,-0.16175517,-0.16787085,-0.1768232,-0.21669078,-0.23185886,-0.20423534,-0.20860007,-0.2102292,-0.25833582,-0.29984774,-0.21958576,-0.13266532,-0.1395094,-0.11231988,-0.000588114,0.27727312,0.99143201,1.2118268,1.1564423,1.0470062,0.98102349,0.86734285,0.99855433,1.3880781,1.2974258,-1.7004079,1
-0.13825638,-3.0752273,-4.4693227,-4.3486107,-3.9792881,-2.9224717,-1.8483271,-1.4964046,-1.0079474,-0.269918,-0.25986291,-0.2776573,-0.25640192,-0.24072915,-0.23751784,-0.24903122,-0.18466394,-0.28501448,-0.33104831,-0.35582873,-0.33359366,-0.44827872,-0.40034852,-0.32922331,-0.48580603,-0.50135719,-0.51098586,-0.6013261,-0.55726908,-0.59733513,-0.75341238,-0.74995429,-0.77475003,-0.85328161,-0.8502367,-0.82299995,-0.74257101,-0.95050893,-0.83577919,-0.69559977,-0.72551796,-0.5963622,-0.49564965,-0.39330957,-0.32628973,-0.23524033,-0.24007975,-0.15333795,-0.11272622,-0.081185297,-0.10421008,-0.034476452,0.012235366,-0.007072542,0.093327935,0.040729113,0.12539325,0.13513875,0.096038899,0.070657667,0.12386458,0.24002977,0.14352672,0.21922423,0.28656231,0.26150737,0.32346272,0.40608004,0.39386221,0.46631253,0.50113723,0.538143,0.6077558,0.64161616,0.64951415,0.61300304,0.53933865,0.67974418,0.59804834,0.55989866,0.51803425,0.55873557,0.43254969,0.46079835,0.56034403,0.53284154,0.41778211,0.50559174,0.38630421,0.40434476,0.46400354,0.40629175,0.50318362,0.42060706,0.4650045,0.42976993,0.49708459,0.49674232,0.57921316,0.97975077,1.2232847,1.2799901,1.3951666,1.6606457,1.927906,1.9147006,1.8015238,1.6785594,1.4401028,1.2740386,1.0704524,0.66183584,0.35339895,0.036911332,-0.14405475,-0.18150396,-0.11408348,-0.14381478,-0.085821767,-0.10483509,-0.17324009,-0.21513823,-0.13869057,-0.1382228,-0.15056318,-0.1121177,-0.10943826,-0.07452535,0.014589833,0.20798432,0.7834149,1.1792104,1.1936901,1.1859634,0.98719051,0.68892409,0.77437195,0.82393521,1.1172184,-1.640485,1
0.85877977,0.23055218,-0.92975542,-1.4650986,-1.2916441,-0.82157604,-0.26978089,-0.13644272,0.079594862,0.34775807,0.39655423,0.35693512,0.35341289,0.38951861,0.33749678,0.34584061,0.35840548,0.36269738,0.32643631,0.35460586,0.32765773,0.32722581,0.31863719,0.29674405,0.28199938,0.23206378,0.22806732,0.20553509,0.18763811,0.13896206,0.12417575,0.066419512,0.072708121,0.044751419,-0.006386901,-0.031743041,-0.016389203,0.016894208,0.036302216,0.064980863,0.10310849,0.19109657,0.24589906,0.3227648,0.37797357,0.41342742,0.40687953,0.47268379,0.49574383,0.5518664,0.50390804,0.55249445,0.57171255,0.54711495,0.57100117,0.55251828,0.55834569,0.57793982,0.56841993,0.55354595,0.58304652,0.59222785,0.6070222,0.63857224,0.64483247,0.67232332,0.69028416,0.69977497,0.71361558,0.69594711,0.71463459,0.75602126,0.78996754,0.79529381,0.74812088,0.73649105,0.76304081,0.75339064,0.74215026,0.71654098,0.70407381,0.69507615,0.69504905,0.65817531,0.67171356,0.66336034,0.61570056,0.63976636,0.6183283,0.61321825,0.60474684,0.59373325,0.55776416,0.56765224,0.58324977,0.62660999,0.70255015,0.73712814,0.81764783,0.88772029,0.94039094,0.98940093,1.0999489,1.1787607,1.1360854,1.0660185,0.97544597,0.87007104,0.78414412,0.62069233,0.47973281,0.30542035,0.16908068,-0.41783219,-1.3970402,-1.6709261,-1.8467775,-1.9596385,-2.0010604,-2.0784015,-2.1169919,-2.1273498,-2.1757132,-2.2002798,-2.2282048,-2.2539654,-2.2899998,-2.2570939,-2.1689449,-1.993035,-1.773848,-1.8970357,-1.8112287,-1.633664,-1.5153592,-1.6050851,-1.6686827,-1.6066535,-1.4279965,-2.0379249,1
-0.76160326,-2.9212433,-3.8943153,-4.384961,-4.0682246,-3.5111043,-2.5328155,-1.6873964,-1.3980988,-0.89928768,-0.53766749,-0.4819763,-0.5333801,-0.52246989,-0.49307977,-0.53051716,-0.44779559,-0.46459623,-0.38506357,-0.48942808,-0.42492148,-0.44130039,-0.37539759,-0.45228681,-0.40672606,-0.41976808,-0.47985054,-0.45911045,-0.45683208,-0.48010485,-0.58779941,-0.57426024,-0.55424721,-0.62051811,-0.5948176,-0.61261337,-0.64766504,-0.56023832,-0.63740623,-0.63460819,-0.51851928,-0.50397191,-0.36189107,-0.29904866,-0.26717888,-0.19419251,-0.19240208,-0.071317489,-0.053523598,-0.029566763,0.047020617,0.004020986,0.055046918,0.04336091,0.023562547,0.019542722,0.013656264,0.084049077,0.090896122,0.12223264,0.1628499,0.082302086,0.23661865,0.18365295,0.18977741,0.20949712,0.20935465,0.20315573,0.33178146,0.3224094,0.38638533,0.40866058,0.38929727,0.53045532,0.54518428,0.58389835,0.63601033,0.69719605,0.58756363,0.64901772,0.63839173,0.59604228,0.55777869,0.54128097,0.55901731,0.53776883,0.52052714,0.44365812,0.54493639,0.52231248,0.5076893,0.49369375,0.48639967,0.47171256,0.50220469,0.68602434,0.81336346,0.92577458,1.0300284,1.1044336,1.3856685,1.5812144,1.7173166,1.7044098,1.6705234,1.5924119,1.4331079,1.2461458,1.0478742,0.80275863,0.50358214,0.31896599,-0.012007384,-0.042840598,-0.10770912,-0.16100313,-0.20358106,-0.14437556,-0.14597041,-0.20486453,-0.1647142,-0.17971524,-0.17907795,-0.15822417,-0.12270101,-0.10996763,-0.084732804,-0.04736188,0.21757117,0.58297649,1.0009154,1.0731004,1.2425013,1.4495869,1.3797497,1.0681166,0.74606108,0.84904613,1.1621124,-0.38125681,1
-1.301298,-2.989641,-3.704943,-4.1488547,-3.9036128,-3.3257177,-2.1025173,-1.7056873,-1.4899438,-0.88404383,-0.6846143,-0.55186543,-0.62603217,-0.63968242,-0.5584512,-0.50564602,-0.51106602,-0.53234828,-0.50088009,-0.55941794,-0.5462225,-0.49766753,-0.48558232,-0.56869601,-0.48963598,-0.48753371,-0.45806507,-0.42942209,-0.5050821,-0.50316821,-0.54880437,-0.512426,-0.48612006,-0.62583826,-0.53934356,-0.4861114,-0.59741706,-0.53522417,-0.45898318,-0.39084838,-0.44101422,-0.38954046,-0.29004374,-0.18518676,-0.059579552,-0.087890974,-0.11692847,0.09454674,0.1166804,0.007472742,0.087755204,0.10047019,0.051604856,0.12978908,0.14450096,0.06262706,0.00184787,0.10865023,0.12333186,0.062150369,0.12970292,0.18346867,0.064946993,0.1297958,0.16801938,0.21760721,0.30044069,0.22072621,0.30692202,0.35024062,0.39201299,0.52818218,0.54960233,0.523986,0.50672022,0.58206167,0.54640963,0.5849327,0.70433725,0.67760483,0.59641257,0.62728538,0.53711672,0.50351508,0.53146798,0.47491203,0.59934714,0.53217456,0.53372587,0.51101375,0.45559046,0.50589023,0.50785527,0.50612204,0.57987599,0.62239847,0.87086587,1.1542426,1.2590725,1.4620276,1.5922662,1.8444742,2.0678719,2.0718764,1.9283751,1.8717644,1.6871679,1.504645,1.2842756,1.0074009,0.75288104,0.47934959,0.16260368,-0.074305981,-0.17047426,-0.11404013,-0.064959961,-0.13946589,-0.14847938,-0.061171629,-0.11184703,-0.14004852,-0.11198049,-0.032270747,-0.13151704,-0.0959837,-0.076272576,0.008376237,0.3201035,0.86675576,1.4459423,1.2631903,0.9698999,0.51711974,-0.066677373,-0.6036336,-0.62608589,-0.18156769,0.54923178,-0.42620998,1
0.85800874,-1.3490352,-2.5433446,-3.685131,-4.2771303,-3.5191402,-2.2332093,-1.6398783,-1.368004,-0.23611842,-0.076511098,-0.13904594,-0.059435361,-0.024977638,-0.15624813,-0.13442532,-0.12395812,-0.19185532,-0.19286636,-0.31078199,-0.30818064,-0.4357883,-0.35784479,-0.42026788,-0.41554038,-0.47502328,-0.54997198,-0.54401544,-0.71335524,-0.82534648,-0.85004259,-0.81491431,-0.96014415,-1.0172162,-1.0929759,-1.1462134,-1.142545,-1.2097047,-1.1027754,-1.1434908,-1.1032467,-1.0631579,-1.1009019,-0.96493974,-0.81255336,-0.6334351,-0.57047459,-0.37270157,-0.21113233,-0.22950199,-0.17179704,-0.049022292,-0.071116692,-0.19001303,-0.03665811,0.088772483,0.045374676,0.096883289,0.014234019,0.000786546,0.088406539,0.21731606,0.16921582,0.17802108,0.19959795,0.22391187,0.22299546,0.27440042,0.32521521,0.4692716,0.58176464,0.46344255,0.53086016,0.5982151,0.5168217,0.6042201,0.6252074,0.44394036,0.6059408,0.69434583,0.43123945,0.62263436,0.46691996,0.37386549,0.36749604,0.31984516,0.34893331,0.41375451,0.37836931,0.30817591,0.36239856,0.16322801,0.26476249,0.21534929,0.21178965,0.23568049,0.253067,0.31449689,0.24000729,0.38119439,0.55856259,0.92712345,1.1087165,1.2196674,1.2525298,1.5148518,1.8825607,1.895322,1.8746066,1.6598052,1.2805119,1.1052744,1.0178317,0.94272847,0.49335787,0.12802794,-0.19458926,-0.19209882,-0.28433288,-0.40367519,-0.21890343,-0.20326603,-0.23899914,-0.14718229,-0.22230659,-0.17665515,-0.20533013,-0.085614664,-0.050494934,-0.055082596,0.18256531,0.98512055,1.6551693,1.5733156,1.893912,2.2066664,2.2187502,1.4412505,0.35648857,0.86054188,1
0.011899162,-0.043893207,-1.3191872,-2.9852164,-3.9556113,-4.7492243,-3.6925982,-2.2513854,-1.647244,-1.3782748,-0.19445122,0.035159102,-0.12539763,-0.26159381,-0.13815211,-0.089125698,-0.22297361,-0.20376771,-0.21152033,-0.27444942,-0.26728157,-0.3373698,-0.31244776,-0.36263881,-0.54445469,-0.47719204,-0.55996885,-0.66923355,-0.61232253,-0.70167252,-0.8495175,-1.0091942,-1.029458,-1.1090769,-1.2371268,-1.257715,-1.2064157,-1.2499327,-1.3441658,-1.3101132,-1.2524217,-1.0568155,-0.95554629,-0.83465048,-0.69431243,-0.75007654,-0.47222415,-0.28163057,-0.31942788,-0.24107719,-0.1645454,-0.17509144,-0.068022718,-0.22351621,-0.14669872,-0.11010463,-0.023439528,0.066626225,-0.041649558,0.064722652,0.11471752,0.088863028,0.027524734,0.070842307,0.020341696,0.21865011,0.32797263,0.37086802,0.41671629,0.44750192,0.51173766,0.65290192,0.84972198,0.80465984,0.84062709,0.69356715,0.89293753,0.744258,0.72646581,0.74156833,0.64595828,0.75124289,0.6757463,0.60582702,0.60028233,0.68108294,0.5094749,0.49677388,0.51108641,0.56369339,0.56934342,0.41490347,0.48506321,0.48000613,0.42180994,0.47743329,0.34764897,0.50498775,0.38340962,0.39025946,0.51854555,0.43024807,0.46239088,0.44456288,0.49393346,0.47269684,0.60978711,1.1451205,1.6021765,1.5335357,1.3933976,1.304871,1.1509167,1.1008005,1.1310704,1.0632435,0.72848518,0.2362147,0.09030436,0.12203455,0.062016084,0.085911364,0.12519636,0.099129775,0.10947539,0.141657,0.094358498,0.034802379,0.036813583,0.27952672,0.23611202,0.7112508,1.7583043,1.5560638,1.553598,1.690662,1.4874171,0.91449056,0.074457857,0.66015129,1
-1.1403671,-3.7240981,-3.9725683,-4.3670898,-3.7946852,-2.5801384,-1.821421,-1.6553273,-0.89561037,-0.44804481,-0.44770954,-0.38437751,-0.48003204,-0.40292504,-0.39922722,-0.36613333,-0.45669161,-0.41401429,-0.44532258,-0.4422191,-0.41197001,-0.42413582,-0.46654492,-0.45470822,-0.5207523,-0.54148546,-0.55307391,-0.52117656,-0.65739155,-0.68791838,-0.63776647,-0.67173053,-0.71590359,-0.76409683,-0.76973547,-0.68464996,-0.67607726,-0.69731387,-0.65699719,-0.72105601,-0.55512575,-0.48566917,-0.38282085,-0.31865611,-0.30264339,-0.24047206,-0.24252533,-0.2118059,-0.12251746,-0.070792046,-0.10911604,-0.033471959,0.004874415,-0.01273682,0.075146185,0.098957941,0.11127674,0.093067282,0.12714873,0.12544029,0.17414888,0.14045187,0.23488766,0.2748987,0.33094509,0.33640678,0.40888139,0.48919835,0.47477486,0.62195308,0.5571632,0.53344479,0.53535476,0.62213269,0.63646231,0.5691581,0.5398061,0.58545098,0.58452479,0.55999526,0.6026342,0.55944167,0.46638906,0.41774407,0.50525329,0.43793103,0.45522785,0.47026742,0.45182077,0.42933723,0.38051894,0.38933582,0.46962786,0.40132178,0.46061031,0.39988358,0.3068913,0.5352134,0.69107972,0.85197578,1.1670121,1.3288828,1.5356416,1.721821,1.955704,2.0104925,1.9288086,1.7806253,1.5595422,1.4158893,1.1994751,0.85886502,0.39182781,-0.08292936,-0.15384889,-0.097268399,-0.1577961,-0.095480665,-0.019624756,-0.11886155,-0.087291529,-0.062005685,-0.11286593,-0.036859347,-0.048912685,-0.099301339,-0.10785645,-0.009815873,0.062300908,0.24388159,0.81475227,1.344479,1.2517819,1.2356777,0.9683896,0.35663353,0.4221463,0.51460748,1.0895034,-1.435639,1
-0.85901386,-2.4707908,-3.4395929,-4.4003583,-4.4016946,-3.7195225,-2.5813139,-1.7396161,-1.4452077,-0.99399678,-0.43980165,-0.30375063,-0.44030231,-0.40430519,-0.36410627,-0.27157355,-0.32681368,-0.29357187,-0.32821178,-0.34752226,-0.31205591,-0.1889948,-0.33505722,-0.42266363,-0.35802851,-0.34524491,-0.350754,-0.42218423,-0.36994728,-0.40807928,-0.44929642,-0.43811266,-0.5254496,-0.50407458,-0.55412012,-0.59078342,-0.46920232,-0.46377518,-0.47348552,-0.49101807,-0.39537848,-0.40399235,-0.33540762,-0.20757363,-0.14472984,-0.11952241,-0.02918304,-0.041740528,-0.019580307,0.027325204,0.11702238,0.079067646,0.11897605,0.14265668,0.12231335,0.056951104,0.17685001,0.16505713,0.095404324,0.15211975,0.11070725,0.17639952,0.095532494,0.17166634,0.36888666,0.20541593,0.220667,0.29825701,0.30427866,0.36166988,0.41030876,0.34534219,0.46321461,0.50296976,0.6222385,0.57038963,0.61119386,0.59572414,0.58204744,0.56618392,0.6671601,0.60940457,0.56103137,0.53912358,0.51879757,0.5479718,0.48919645,0.44905971,0.49447341,0.54928829,0.43194228,0.40319815,0.51092189,0.58939439,0.60053973,0.80819404,0.96777212,1.1100772,1.325604,1.5509042,1.8281465,1.9326382,1.9718571,1.9697531,1.8491747,1.7052494,1.5782995,1.3350181,1.0116124,0.76422843,0.53531454,0.12597126,-0.093285623,-0.18769699,-0.1367671,-0.20976492,-0.25881173,-0.1868635,-0.13586345,-0.16849557,-0.13606792,-0.22605668,-0.25057214,-0.12611882,-0.18036699,-0.11604605,-0.1754937,0.006606229,0.4419338,0.96418232,0.96927187,0.77000303,0.55582969,0.27851082,-0.023254646,-0.21835588,0.35893667,0.67936123,0.10791676,-1.7303233,1
-1.7200653,-3.7862362,-3.9311423,-3.7625605,-3.2619803,-2.4008137,-1.6934774,-1.5131386,-0.84351569,-0.42848335,-0.4177688,-0.51989107,-0.43977788,-0.497345,-0.53173337,-0.36124546,-0.40280558,-0.40782836,-0.45872885,-0.52098504,-0.54772998,-0.54479291,-0.56800023,-0.5807741,-0.60904756,-0.64652816,-0.66564899,-0.83250034,-0.87443024,-0.81094137,-0.88088156,-0.93840586,-0.99217215,-0.98270653,-0.98410527,-0.96955228,-1.0502384,-0.94379248,-0.91300943,-0.78775714,-0.76451997,-0.73997851,-0.60516262,-0.47539503,-0.39034383,-0.25118674,-0.21904729,-0.13439443,-0.052922901,0.010478778,-8.90129e-06,0.058882895,0.051042668,-0.019869856,0.046307559,0.084161992,0.012382084,0.1140258,0.11428117,0.14095857,0.11063504,0.13781757,0.22245078,0.17078461,0.21871685,0.26660617,0.28161863,0.36591778,0.4484603,0.39469391,0.46175683,0.50934136,0.60408745,0.59518923,0.65589282,0.61826527,0.54610619,0.64197798,0.63439522,0.64147792,0.66811568,0.56032955,0.61373005,0.53328828,0.50619285,0.49601555,0.47645393,0.4432916,0.46076285,0.51079956,0.45899798,0.4082274,0.45445268,0.44495121,0.44957891,0.56406578,0.64673256,0.77798421,0.93683078,1.1091969,1.2336287,1.3939815,1.6501307,1.7211947,1.7597541,1.7424594,1.5744884,1.4416259,1.2523625,1.0384034,0.89872078,0.516656,0.18344396,0.055846134,-0.12961861,-0.13589414,-0.11629741,-0.18085433,-0.079672531,-0.12183265,-0.15575479,-0.17384594,-0.16959881,-0.1651551,-0.14267139,-0.12157282,-0.15124396,-0.1184565,-0.02013733,0.18521751,0.76174394,0.92551804,0.78990595,0.99044698,1.3268214,1.4340368,1.2851345,1.2969688,1.7783328,1.7424399,1
-0.79574719,-2.6890007,-3.7405361,-4.6411689,-4.2516936,-3.0196011,-1.5802521,-1.4595078,-1.0010282,-0.15093543,-0.20838389,-0.15346719,-0.18421232,-0.11425564,-0.11195251,-0.056843188,-0.047458889,-0.021852121,-0.20278169,-0.13462581,-0.098666459,-0.24799523,-0.32247823,-0.1269465,-0.19290868,-0.37519555,-0.35828572,-0.40237741,-0.33939191,-0.38026959,-0.51906809,-0.41967212,-0.54896964,-0.47914575,-0.46518478,-0.49702455,-0.59516272,-0.72727775,-0.61701089,-0.47900945,-0.58087171,-0.54252682,-0.52649251,-0.37820891,-0.2853643,-0.28263725,-0.1290583,-0.096332823,0.048432951,0.055928654,0.066981852,0.18598964,0.13238473,0.20103761,0.18786495,0.080887277,0.13280124,0.094602833,0.25231948,0.21168034,0.20680472,0.27899011,0.3190768,0.15308514,0.27666344,0.39581834,0.15996357,0.25730506,0.47745776,0.6300881,0.59002497,0.47972638,0.74071953,0.71328977,0.60313867,0.73951436,0.67121804,0.86701374,0.76686501,0.66702735,0.61919197,0.57216901,0.48442153,0.59500755,0.66830662,0.62479567,0.59504139,0.44615054,0.43149687,0.48133066,0.3857064,0.4389244,0.26204772,0.3371084,0.36830487,0.37975904,0.49775553,0.65987289,0.89457685,0.87966138,0.99382719,1.4272582,1.6527196,1.8285934,1.9736274,1.8965021,1.8333306,1.5250234,1.2697529,0.90262917,0.51989912,0.26395093,-0.12672078,-0.30456063,-0.36780121,-0.26583823,-0.44839698,-0.40566381,-0.32545102,-0.41170652,-0.41551252,-0.42042969,-0.3507177,-0.32357389,-0.29684289,-0.32638479,-0.22018091,0.044054392,0.50237912,1.2250549,1.2470421,1.1835993,1.4325971,1.1007609,0.40030418,-0.39573891,-0.4382137,-0.30732491,-0.74352655,-3.0158139,1
-0.35313554,-2.7596141,-3.9629973,-4.4406234,-4.5339097,-3.6587116,-2.3503919,-1.8572152,-1.3857999,-0.56655198,-0.50413285,-0.43293113,-0.45730998,-0.44356122,-0.50398837,-0.41769108,-0.39515174,-0.41337485,-0.4642593,-0.44114887,-0.46124098,-0.48592185,-0.42191415,-0.49152824,-0.50478763,-0.59923487,-0.55024286,-0.601358,-0.64910801,-0.66691857,-0.68687849,-0.71823832,-0.8324866,-0.80658267,-0.81984381,-0.78630367,-0.72528903,-0.77581681,-0.63848856,-0.63393937,-0.57917233,-0.46924353,-0.38569807,-0.36573079,-0.24612791,-0.14710469,-0.098491857,-0.014322333,-0.02677238,0.017731648,0.039480412,0.007198132,-0.015833541,0.068381236,0.13585988,0.13422296,0.11815866,0.19432138,0.15334854,0.07687335,0.26279813,0.20419342,0.27306544,0.22572007,0.26669358,0.39308613,0.42554204,0.43474292,0.48697652,0.57515731,0.58177822,0.58560296,0.73100315,0.6666787,0.64556322,0.70509219,0.68925065,0.73530029,0.63240702,0.72120114,0.65179852,0.67484998,0.712926,0.5671246,0.4865196,0.55678758,0.56943316,0.55645977,0.50402994,0.49046278,0.42241392,0.39181302,0.3827756,0.4605814,0.39675691,0.38350057,0.43164814,0.41071338,0.53313358,0.58740006,0.51801136,0.57690419,0.82003988,0.93836455,1.0555546,1.1344468,1.4007751,1.6748894,1.6733641,1.2812247,1.0051504,0.96568355,0.89734753,0.89792568,0.70416204,0.4806769,0.049752751,-0.077095317,-0.043614793,-0.1220842,-0.027756017,0.051595571,-0.022757107,-0.001909622,0.027173053,0.050088366,0.064222645,0.087445177,0.14774802,0.22748977,0.79204342,1.6527142,1.7261995,1.2391969,0.82338833,0.33393857,0.17034953,0.016251948,0.95065789,0.04900274,1
